db_id	question	hardness	query
uzaktan_eğitim	En az iki kayda sahip öğrencilerin numaralarını ve isimlerini bul.	medium	SELECT T1.öğrenci_no , T2.isim FROM Öğrenci_Ders_Kaydı AS T1 JOIN Öğrenciler AS T2 ON T1.öğrenci_no = T2.öğrenci_no GROUP BY T1.öğrenci_no HAVING COUNT(*) >= 2
uzaktan_eğitim	Hangi öğrenci en az 2 derse kaydolmuştur? Öğrenci numarasını ve ismini ver.	medium	SELECT T1.öğrenci_no , T2.isim FROM Öğrenci_Ders_Kaydı AS T1 JOIN Öğrenciler AS T2 ON T1.öğrenci_no = T2.öğrenci_no GROUP BY T1.öğrenci_no HAVING COUNT(*) >= 2
uzaktan_eğitim	En çok iki kaydı olan bütün öğrencilerin öğrenci numarasını ve ortanca ismini bul.	medium	SELECT T1.öğrenci_no , T2.ortanca_isim FROM Öğrenci_Ders_Kaydı AS T1 JOIN Öğrenciler AS T2 ON T1.öğrenci_no = T2.öğrenci_no GROUP BY T1.öğrenci_no HAVING COUNT(*) <= 2
uzaktan_eğitim	En çok iki derse kayıt olmuş öğrencilerin numaraları ve ortanca isimleri nelerdir?	medium	SELECT T1.öğrenci_no , T2.ortanca_isim FROM Öğrenci_Ders_Kaydı AS T1 JOIN Öğrenciler AS T2 ON T1.öğrenci_no = T2.öğrenci_no GROUP BY T1.öğrenci_no HAVING COUNT(*) <= 2
uzaktan_eğitim	Hiçbir kursa kaydolmamış öğrencilerin isimlerini bul.	hard	SELECT isim FROM Öğrenciler EXCEPT SELECT T1.isim FROM Öğrenciler AS T1 JOIN Öğrenci_Ders_Kaydı AS T2 ON T1.öğrenci_no = T2.öğrenci_no
uzaktan_eğitim	Herhangi bir derse kayıt olmamış öğrenciler hangileridir?	hard	SELECT isim FROM Öğrenciler EXCEPT SELECT T1.isim FROM Öğrenciler AS T1 JOIN Öğrenci_Ders_Kaydı AS T2 ON T1.öğrenci_no = T2.öğrenci_no
uzaktan_eğitim	Kaç tane öğrenci herhangi bir derse kayıt olmamıştır?	extra	SELECT count(*) FROM Öğrenciler WHERE öğrenci_no NOT IN (SELECT öğrenci_no FROM Öğrenci_Ders_Kaydı)
uzaktan_eğitim	Hiçbir derse kaydolmamış öğrencilerin sayısını say.	extra	SELECT count(*) FROM Öğrenciler WHERE öğrenci_no NOT IN (SELECT öğrenci_no FROM Öğrenci_Ders_Kaydı)
uzaktan_eğitim	Ders yazarları ve öğretmenleri arasındaki en yaygın giriş ismini bul.	hard	SELECT giriş_ismi FROM Ders_Yazar_ve_Öğretmenleri INTERSECT SELECT giriş_ismi FROM Öğrenciler
uzaktan_eğitim	Hem bazı öğrenciler ve ders yazarları tarafından kullanılan giriş isimleri nelerdir?	hard	SELECT giriş_ismi FROM Ders_Yazar_ve_Öğretmenleri INTERSECT SELECT giriş_ismi FROM Öğrenciler
uzaktan_eğitim	Ders yazarı ve öğrencilerin ortak isimlerini bul.	hard	SELECT isim FROM Ders_Yazar_ve_Öğretmenleri INTERSECT SELECT isim FROM Öğrenciler
uzaktan_eğitim	Hem bazı ders yazarları hem de bazı öğrenciler tarafından kullanılan isimler nelerdir?	hard	SELECT isim FROM Ders_Yazar_ve_Öğretmenleri INTERSECT SELECT isim FROM Öğrenciler
sigorta_poliçeleri	2'den fazla anlaşmaya sebep olmuş veya maksimum talep değerine sahip talepler hangileridir? Taleplerin tarihlerini ve numaralarını listele.	extra	SELECT T1.Talep_Edilme_Tarihi , T1.Talep_NO FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO HAVING count(*) > 2 UNION SELECT T1.Talep_Edilme_Tarihi , T1.Talep_NO FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO WHERE T1.Alınan_Miktar = ( SELECT max(Alınan_Miktar) FROM Talepler )
sigorta_poliçeleri	İkiden fazla anlaşmaya yol açan veya maksimum talep değerine sahip olan talepleri bulun. Her biri için talebin yapıldığı tarihi ve talebin numarasını belirtin.	extra	SELECT T1.Talep_Edilme_Tarihi , T1.Talep_NO FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO HAVING count(*) > 2 UNION SELECT T1.Talep_Edilme_Tarihi , T1.Talep_NO FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO WHERE T1.Alınan_Miktar = ( SELECT max(Alınan_Miktar) FROM Talepler )
sigorta_poliçeleri	En az 2 poliçesi olan fakat herhangi bir talep açmamış müşteri hangisidir? Müşteri ayrıntısını ve numarasını listele.	extra	SELECT T1.Müşteri_Ayrıntıları , T1.Müşteri_NO FROM Müşteriler AS T1 JOIN Müşteri_Poliçeleri AS T2 ON T1.Müşteri_NO = T2.Müşteri_NO GROUP BY T1.Müşteri_NO HAVING count(*) >= 2 EXCEPT SELECT T1.Müşteri_Ayrıntıları , T1.Müşteri_NO FROM Müşteriler AS T1 JOIN Müşteri_Poliçeleri AS T2 ON T1.Müşteri_NO = T2.Müşteri_NO JOIN Talepler AS T3 ON T2.Poliçe_NO = T3.Poliçe_NO
sigorta_poliçeleri	Bana, iki veya daha fazla poliçesi olup herhangi bir talep açmayan müşterilerin detaylarını ve numaralarını ver.	extra	SELECT T1.Müşteri_Ayrıntıları , T1.Müşteri_NO FROM Müşteriler AS T1 JOIN Müşteri_Poliçeleri AS T2 ON T1.Müşteri_NO = T2.Müşteri_NO GROUP BY T1.Müşteri_NO HAVING count(*) >= 2 EXCEPT SELECT T1.Müşteri_Ayrıntıları , T1.Müşteri_NO FROM Müşteriler AS T1 JOIN Müşteri_Poliçeleri AS T2 ON T1.Müşteri_NO = T2.Müşteri_NO JOIN Talepler AS T3 ON T2.Poliçe_NO = T3.Poliçe_NO
sigorta_poliçeleri	Artan tarih sırasında her ödeme için metod, tarih ve ödeme miktarını listele.	medium	SELECT Ödeme_Method_Kodu , Ödeme_Yapılma_Tarihi , Ödeme_Miktarı FROM Ödemeler ORDER BY Ödeme_Yapılma_Tarihi ASC
sigorta_poliçeleri	Her ödeme için metot, tarih ve ödeme miktarı nedir? Artan tarih sırasına göre sırala.	medium	SELECT Ödeme_Method_Kodu , Ödeme_Yapılma_Tarihi , Ödeme_Miktarı FROM Ödemeler ORDER BY Ödeme_Yapılma_Tarihi ASC
sigorta_poliçeleri	Tüm talepler arasında, en çok talep miktarına sahip talebin anlaşılan miktarı nedir? Belirlenen ve alınan miktarları sırala.	medium	SELECT Belirlenen_Miktar , Alınan_Miktar FROM Talepler ORDER BY Alınan_Miktar DESC LIMIT 1
sigorta_poliçeleri	En çok talep miktarına sahip talebin anlaşılan miktarını bul. Belirlenen ve alınan miktarları göster.	medium	SELECT Belirlenen_Miktar , Alınan_Miktar FROM Talepler ORDER BY Alınan_Miktar DESC LIMIT 1
sigorta_poliçeleri	Bütün talepler arasında alınan miktarı en az olan talebin miktarı nedir? Hem belirlenen miktarı hem de alınan miktarı listele.	medium	SELECT Belirlenen_Miktar , Alınan_Miktar FROM Talepler ORDER BY Belirlenen_Miktar ASC LIMIT 1
sigorta_poliçeleri	En düşük miktarda anlaşılan talebin talep edilen miktarını bul. Belirlenen ve alınan miktarları göster.	medium	SELECT Belirlenen_Miktar , Alınan_Miktar FROM Talepler ORDER BY Belirlenen_Miktar ASC LIMIT 1
sigorta_poliçeleri	Ortalamadan yüksek miktarda alınan talepler nelerdir? Talep tarihini ve belirlenme tarihini listele.	extra	SELECT Talep_Edilme_Tarihi , Talep_Belirlenme_Tarihi FROM Talepler WHERE Alınan_Miktar > ( SELECT avg(Alınan_Miktar) FROM Talepler )
sigorta_poliçeleri	Bana ortalamadan daha büyük miktarda alınan bütün taleplerin talep tarihini ve belirlenme tarihini ver.	extra	SELECT Talep_Edilme_Tarihi , Talep_Belirlenme_Tarihi FROM Talepler WHERE Alınan_Miktar > ( SELECT avg(Alınan_Miktar) FROM Talepler )
sigorta_poliçeleri	Tüm talepler arasında hangi anlaşmalar ortalamadan düşük belirlenen miktara sahiptir? Talep edilme tarihini sırala.	hard	SELECT Talep_Edilme_Tarihi FROM Talepler WHERE Belirlenen_Miktar <= ( SELECT avg(Belirlenen_Miktar) FROM Talepler )
sigorta_poliçeleri	Ortalamadan düşük belirlenen miktara sahip olan anlaşmaların talep edilme tarihini döndür.	hard	SELECT Talep_Edilme_Tarihi FROM Talepler WHERE Belirlenen_Miktar <= ( SELECT avg(Belirlenen_Miktar) FROM Talepler )
sigorta_poliçeleri	Her talep kaç tane anlaşmaya karşılık gelmektedir? Talep numarasını ve anlaşma sayısını listele.	medium	SELECT T1.Talep_NO , count(*) FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO
sigorta_poliçeleri	Her taleple ilişkili anlaşma sayısını bul. Sayıyla birlikte talebin numarasını göster.	medium	SELECT T1.Talep_NO , count(*) FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO
sigorta_poliçeleri	En çok anlaşmaya sahip olan talep nedir? Talep numarasını, talep yapılan tarihi ve sayısını döndür.	extra	SELECT T1.Talep_NO , T1.Talep_Edilme_Tarihi , count(*) FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO ORDER BY count(*) DESC LIMIT 1
sigorta_poliçeleri	En yüksek anlaşma sayısına ulaşan talebin talep numarasını ve talep tarihini bul. Ayrıca bana sayısını da söyle.	extra	SELECT T1.Talep_NO , T1.Talep_Edilme_Tarihi , count(*) FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO ORDER BY count(*) DESC LIMIT 1
sigorta_poliçeleri	En yeni talep belirlenme tarihindeki talepte kaç tane anlaşma yapılmıştır? Sayıyı ve talebin numarasını sırala.	extra	SELECT count(*) , T1.Talep_NO FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO ORDER BY T1.Talep_Belirlenme_Tarihi DESC LIMIT 1
sigorta_poliçeleri	Talep numarasını, en son anlaşma tarihini ve talep için yapılan anlaşma sayısını bulun.	extra	SELECT count(*) , T1.Talep_NO FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO ORDER BY T1.Talep_Belirlenme_Tarihi DESC LIMIT 1
sigorta_poliçeleri	Bütün talepler arasında en erken talep yapılma tarihi nedir?	medium	SELECT Talep_Edilme_Tarihi FROM Talepler ORDER BY Talep_Edilme_Tarihi ASC LIMIT 1
sigorta_poliçeleri	İlk talebin yapıldığı tarihi bana söyle.	medium	SELECT Talep_Edilme_Tarihi FROM Talepler ORDER BY Talep_Edilme_Tarihi ASC LIMIT 1
sigorta_poliçeleri	Bütün anlaşmalar arasında toplam anlaşma miktarı nedir?	easy	SELECT sum(Belirlenen_Miktar) FROM Anlaşmalar
sigorta_poliçeleri	Bütün anlaşmalar arasında toplam anlaşma miktarını hesapla.	easy	SELECT sum(Belirlenen_Miktar) FROM Anlaşmalar
sigorta_poliçeleri	Birden fazla poliçeye sahip müşteriler kimlerdir? Ayrıntılarıyla birlikte numaralarını sırala.	medium	SELECT T1.Müşteri_Ayrıntıları , T1.Müşteri_NO FROM Müşteriler AS T1 JOIN Müşteri_Poliçeleri AS T2 ON T1.Müşteri_NO = T2.Müşteri_NO GROUP BY T1.Müşteri_NO HAVING count(*) > 1
sigorta_poliçeleri	Birden fazla poliçesi olan müşterilerin müşteri ayrıntılarını ve numaralarını bulun.	medium	SELECT T1.Müşteri_Ayrıntıları , T1.Müşteri_NO FROM Müşteriler AS T1 JOIN Müşteri_Poliçeleri AS T2 ON T1.Müşteri_NO = T2.Müşteri_NO GROUP BY T1.Müşteri_NO HAVING count(*) > 1
sigorta_poliçeleri	Bütün anlaşmaların talep edilme ve belirlenme tarihleri nelerdir?	medium	SELECT Talep_Edilme_Tarihi , Talep_Belirlenme_Miktarı FROM Anlaşmalar
sigorta_poliçeleri	Her anlaşma davası için talep edilme ve belirlenme tarihlerini bana söyle.	medium	SELECT Talep_Edilme_Tarihi , Talep_Belirlenme_Tarihi FROM Anlaşmalar
sigorta_poliçeleri	En popüler ödeme metodu nedir?	hard	SELECT Ödeme_Method_Kodu FROM Ödemeler GROUP BY Ödeme_Method_Kodu ORDER BY count(*) DESC LIMIT 1
sigorta_poliçeleri	En sık kullanılan ödeme metodu nedir?	hard	SELECT Ödeme_Method_Kodu FROM Ödemeler GROUP BY Ödeme_Method_Kodu ORDER BY count(*) DESC LIMIT 1
sigorta_poliçeleri	Hangi ödeme yöntemi ile en az ödeme işlenmiştir?	hard	SELECT Ödeme_Method_Kodu FROM Ödemeler GROUP BY Ödeme_Method_Kodu ORDER BY count(*) ASC LIMIT 1
sigorta_poliçeleri	En az kullanılan ödeme metodu nedir?	hard	SELECT Ödeme_Method_Kodu FROM Ödemeler GROUP BY Ödeme_Method_Kodu ORDER BY count(*) ASC LIMIT 1
sigorta_poliçeleri	Toplam ödeme miktarı nedir?	easy	SELECT sum(Ödeme_Miktarı) FROM Ödemeler
sigorta_poliçeleri	Toplam işlenen ödeme miktarını hesapla.	easy	SELECT sum(Ödeme_Miktarı) FROM Ödemeler
sigorta_poliçeleri	Müşteri ayrıntıları nelerdir?	easy	SELECT DISTINCT Müşteri_Ayrıntıları FROM Müşteriler
sigorta_poliçeleri	Farklı müşteri ayrıntılarını döndür.	easy	SELECT DISTINCT Müşteri_Ayrıntıları FROM Müşteriler
sigorta_poliçeleri	Müşteriler tarafından en çok seçilen poliçe türü hangisidir?	hard	SELECT Poliçe_Tür_Kodu FROM Müşteri_Poliçeleri GROUP BY Poliçe_Tür_Kodu ORDER BY count(*) DESC LIMIT 1
sigorta_poliçeleri	Çoğu müşterinin seçtiği poliçe türü nedir?	hard	SELECT Poliçe_Tür_Kodu FROM Müşteri_Poliçeleri GROUP BY Poliçe_Tür_Kodu ORDER BY count(*) DESC LIMIT 1
sigorta_poliçeleri	Toplamda kaç tane anlaşma var?	easy	SELECT count(*) FROM Anlaşmalar
sigorta_poliçeleri	Toplam yapılan anlaşma sayısını hesapla.	easy	SELECT count(*) FROM Anlaşmalar
sigorta_poliçeleri	Visa ile gerçekleşen ödemeler hangileridir? Ödeme numarasını tarihini ve miktarını listele.	medium	SELECT Ödeme_NO , Ödeme_Yapılma_Tarihi , Ödeme_Miktarı FROM Ödemeler WHERE Ödeme_Method_Kodu = 'Visa'
sigorta_poliçeleri	Bana Visa ile gerçekleşen bütün ödemeler için ödeme numarası, tarihi ve miktarını ver.	medium	SELECT Ödeme_NO , Ödeme_Yapılma_Tarihi , Ödeme_Miktarı FROM Ödemeler WHERE Ödeme_Method_Kodu = 'Visa'
sigorta_poliçeleri	Hiçbir poliçeye sahip olmayan müşterilerin ayrıntılarını sırala.	hard	SELECT Müşteri_Ayrıntıları FROM Müşteriler EXCEPT SELECT T1.Müşteri_Ayrıntıları FROM Müşteriler AS T1 JOIN Müşteri_Poliçeleri AS T2 ON T1.Müşteri_NO = T2.Müşteri_NO
sigorta_poliçeleri	Hiçbir poliçeye sahip olmayan müşteriler hangileridir? Müşteri ayrıntılarını bul.	hard	SELECT Müşteri_Ayrıntıları FROM Müşteriler EXCEPT SELECT T1.Müşteri_Ayrıntıları FROM Müşteriler AS T1 JOIN Müşteri_Poliçeleri AS T2 ON T1.Müşteri_NO = T2.Müşteri_NO
sigorta_poliçeleri	Tam olarak bir anlaşması olan bütün talepler arasında talep edildiği tarihi, belirlendiği tarih ve alınan miktarı listele.	medium	SELECT T1.Talep_NO , T1.Talep_Edilme_Tarihi , T1.Talep_Belirlenme_Tarihi FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO HAVING count(*) = 1
sigorta_poliçeleri	Hangi taleplerin tamı tamına bir anlaşması olmuştur. Her biri için, bana talep edilme tarihini, anlaşma tarihini ve alınan miktarı söyle.	medium	SELECT T1.Talep_NO , T1.Talep_Edilme_Tarihi , T1.Talep_Belirlenme_Tarihi FROM Talepler AS T1 JOIN Anlaşmalar AS T2 ON T1.Talep_NO = T2.Talep_NO GROUP BY T1.Talep_NO HAVING count(*) = 1
sigorta_poliçeleri	Bütün talepler araında toplam alınan miktarı bul.	easy	SELECT sum(Alınan_Miktar) FROM Talepler
sigorta_poliçeleri	Btün talepler araında toplam alınan miktar nedir?	easy	SELECT sum(Alınan_Miktar) FROM Talepler
hastane_1	En çok çalışana sahip departman hangisidir?	hard	SELECT isim FROM departman GROUP BY departman_no ORDER BY count(departman_no) DESC LIMIT 1;
hastane_1	En çok çalışanın bulunduğu departmanı bul.	hard	SELECT isim FROM departman GROUP BY departman_no ORDER BY count(departman_no) DESC LIMIT 1;
hastane_1	En az çalışana sahip departmanın başının çalışan numarası nedir?	hard	SELECT departman_başı FROM departman GROUP BY departman_no ORDER BY count(departman_no) LIMIT 1;
hastane_1	En az çalışana sahip departmanın başının numarasını bana söyle.	hard	SELECT departman_başı FROM departman GROUP BY departman_no ORDER BY count(departman_no) LIMIT 1;
hastane_1	En az çalışanın bulunduğu departmanın başının ismi ve pozisyonu nedir?	extra	SELECT T2.isim , T2.pozisyon FROM departman AS T1 JOIN hekim AS T2 ON T1.departman_başı = T2.hekim_no GROUP BY departman_no ORDER BY count(departman_no) LIMIT 1;
hastane_1	En az çalışanı olan departmanın başının ismini ve pozisyonunu bul.	extra	SELECT T2.isim , T2.pozisyon FROM departman AS T1 JOIN hekim AS T2 ON T1.departman_başı = T2.hekim_no GROUP BY departman_no ORDER BY count(departman_no) LIMIT 1;
hastane_1	Randevu almış hastaların isimleri nelerdir?	easy	SELECT isim FROM randevu AS T1 JOIN hasta AS T2 ON T1.hasta_no = T2.SSN
hastane_1	Randevu alan hastaların isimlerini listele.	easy	SELECT isim FROM randevu AS T1 JOIN hasta AS T2 ON T1.hasta_no = T2.SSN
hastane_1	Birden fazla randevusu olan hastaların isimleri ve telefon numaraları nelerdir?	medium	SELECT isim , telefon FROM randevu AS T1 JOIN hasta AS T2 ON T1.hasta_no = T2.SSN GROUP BY T1.hasta_no HAVING count(*) > 1
hastane_1	Birden fazla randevu alan hastalar kimlerdir? Bana bu hastaların isimlerini ve telefon numaralarını söyle.	medium	SELECT isim , telefon FROM randevu AS T1 JOIN hasta AS T2 ON T1.hasta_no = T2.SSN GROUP BY T1.hasta_no HAVING count(*) > 1
hastane_1	En yeni başlangıç ​​tarihine sahip randevunun numarasını bul.	medium	SELECT randevu_no FROM randevu ORDER BY randevu_başlangıç DESC LIMIT 1
hastane_1	En son başlayan randevunun numarası nedir?	medium	SELECT randevu_no FROM randevu ORDER BY randevu_başlangıç DESC LIMIT 1
hastane_1	Herhangi bir randevusu olan hekimlerin isimlerini sırala.	easy	SELECT T2.isim FROM randevu AS T1 JOIN hekim AS T2 ON T1.hekim_no = T2.hekim_no
hastane_1	Randevu alan tüm hekimlerin isimleri nelerdir?	easy	SELECT T2.isim FROM randevu AS T1 JOIN hekim AS T2 ON T1.hekim_no = T2.hekim_no
hastane_1	Hiç randevu almamış hekimlerin ismini listele.	hard	SELECT isim FROM hekim EXCEPT SELECT T2.isim FROM randevu AS T1 JOIN hekim AS T2 ON T1.hekim_no = T2.hekim_no
hastane_1	Hiçbir randevusu olmayan hekimler hangileridir? İsimlerini bul.	hard	SELECT isim FROM hekim EXCEPT SELECT T2.isim FROM randevu AS T1 JOIN hekim AS T2 ON T1.hekim_no = T2.hekim_no
hastane_1	Tüm hekimlerin isimleri ve bağlı oldukları birincil departmanlarının isimlerini bul.	hard	SELECT T1.isim , T3.isim FROM hekim AS T1 JOIN bağlı AS T2 ON T1.hekim_no = T2.hekim_no JOIN departman AS T3 ON T2.departman_no = T3.departman_no WHERE T2.birincil_üyelik = 1
hastane_1	Her hekimin ismi ve birincil olarak bağlı oldukları departmanın ismi nedir?	hard	SELECT T1.isim , T3.isim FROM hekim AS T1 JOIN bağlı AS T2 ON T1.hekim_no = T2.hekim_no JOIN departman AS T3 ON T2.departman_no = T3.departman_no WHERE T2.birincil_üyelik = 1
hastane_1	Randevuyu en son almış hastanın ismi nedir?	hard	SELECT T1.isim FROM hasta AS T1 JOIN randevu AS T2 ON T1.SSN = T2.hasta_no ORDER BY T2.randevu_başlangıç DESC LIMIT 1
hastane_1	Randevu alan hastanın ismini en güncel başlangıç ​​tarihiyle birlikte bul.	hard	SELECT T1.isim FROM hasta AS T1 JOIN randevu AS T2 ON T1.SSN = T2.hasta_no ORDER BY T2.randevu_başlangıç DESC LIMIT 1
hastane_1	Oda 112'de kaç tane hasta kalmaktadır?	easy	SELECT count(hasta_no) FROM ikamet WHERE oda_no = 112
hastane_1	112 numaralı odada kalan hasta sayısını hesapla.	easy	SELECT count(hasta_no) FROM ikamet WHERE oda_no = 112
hastane_1	Doktor John Dorian kaç hastaya reçete yazıyor?	hard	"SELECT count(T1.SSN) FROM hasta AS T1 JOIN reçete_yazma AS T2 ON T1.SSN = T2.hasta_no JOIN hekim AS T3 ON T2.hekim_no = T3.hekim_no WHERE T3.isim = ""John Dorian"""
hastane_1	John Dorian hastalara yazdığı reçetelerin sayısını bul.	hard	"SELECT count(T1.SSN) FROM hasta AS T1 JOIN reçete_yazma AS T2 ON T1.SSN = T2.hasta_no JOIN hekim AS T3 ON T2.hekim_no = T3.hekim_no WHERE T3.isim = ""John Dorian"""
hastane_1	111 numaralı odada kalan hastanın ilaç ismini bul.	extra	SELECT T4.isim FROM ikamet AS T1 JOIN hasta AS T2 ON T1.hasta_no = T2.SSN JOIN reçete_yazma AS T3 ON T3.hasta_no = T2.SSN JOIN ilaç AS T4 ON T3.ilaç_no = T4.ilaç_kodu WHERE oda_no = 111
hastane_1	111 numaralı odada kalan hastanın kullandığı ilacın ismi nedir?	extra	SELECT T4.isim FROM ikamet AS T1 JOIN hasta AS T2 ON T1.hasta_no = T2.SSN JOIN reçete_yazma AS T3 ON T3.hasta_no = T2.SSN JOIN ilaç AS T4 ON T3.ilaç_no = T4.ilaç_kodu WHERE oda_no = 111
hastane_1	Oda 111'de en son kalmış hastayı bul.	hard	SELECT hasta_no FROM ikamet WHERE oda_no = 111 ORDER BY ikamet_başlangıç DESC LIMIT 1
hastane_1	111 numaralı odada en son kalan hastanın numarası nedir?	hard	SELECT hasta_no FROM ikamet WHERE oda_no = 111 ORDER BY ikamet_başlangıç DESC LIMIT 1
hastane_1	En çok randevu alan hemşirenin ismi nedir?	extra	SELECT T1.isim FROM hemşire AS T1 JOIN randevu AS T2 ON T1.hemşire_no = T2.hazır_hemşire_no GROUP BY T1.hemşire_no ORDER BY count(*) DESC LIMIT 1
hastane_1	En çok sayıda randevuyu alan hemşirenin ismini bul.	extra	SELECT T1.isim FROM hemşire AS T1 JOIN randevu AS T2 ON T1.hemşire_no = T2.hazır_hemşire_no GROUP BY T1.hemşire_no ORDER BY count(*) DESC LIMIT 1
hastane_1	Her hekim kaç tane hastaya bakmaktadır? Hekimlerin isimlerini ve baktıkları hasta sayılarını sırala.	medium	SELECT T1.isim , count(*) FROM hekim AS T1 JOIN hasta AS T2 ON T1.hekim_no = T2.PCP GROUP BY T1.hekim_no
hastane_1	Her doktorun ismini ve tedavi ettiği hasta sayısını belirt.	medium	SELECT T1.isim , count(*) FROM hekim AS T1 JOIN hasta AS T2 ON T1.hekim_no = T2.PCP GROUP BY T1.hekim_no
